Time,community,infected,affected,hospitalised,critical,dead,hd_area_affected
22.5,39,20,114,0,0,0,0
22.5,40,30,178,2,0,0,0
22.5,41,25,176,1,1,0,0
22.5,42,24,164,2,0,0,0
22.5,43,17,120,2,0,0,0
22.5,44,39,241,2,0,0,0
22.5,45,24,122,1,0,0,0
22.5,46,12,66,0,0,0,0
22.5,47,23,143,0,0,0,0
22.5,48,21,122,1,0,0,0
22.5,49,90,402,5,0,0,0
22.5,50,16,101,0,0,0,0
22.5,51,107,493,0,0,0,0
22.5,52,17,101,0,0,0,0
22.5,53,18,93,1,0,0,0
22.5,54,29,156,0,0,0,0
22.5,55,15,105,1,0,0,0
22.5,56,21,119,1,0,0,0
22.5,57,26,166,1,1,0,0
22.5,58,10,71,0,0,0,0
22.5,59,40,224,0,0,0,0
22.5,60,33,191,3,0,0,0
22.5,61,27,152,2,0,0,0
22.5,62,25,152,0,0,0,0
22.5,63,23,189,1,0,0,0
22.5,64,19,80,0,0,0,0
22.5,65,12,90,1,0,0,0
22.5,66,25,131,0,0,0,0
22.5,67,39,235,4,0,0,0
22.5,68,119,554,2,0,0,0
22.5,69,22,144,0,0,0,0
22.5,70,21,166,0,1,0,0
22.5,71,71,444,3,0,0,0
22.5,72,29,160,0,0,0,0
22.75,0,40,240,1,0,0,0
22.75,1,17,102,1,0,0,0
22.75,2,21,127,0,0,0,0
22.75,3,40,203,2,0,0,0
22.75,4,18,151,1,0,0,0
22.75,5,45,300,0,0,0,0
22.75,6,23,134,1,0,0,0
22.75,7,38,275,1,0,0,0
22.75,8,24,105,1,0,0,0
22.75,9,14,121,0,0,0,0
22.75,10,28,150,2,0,0,0
22.75,11,20,157,0,0,0,0
22.75,12,24,156,0,0,0,0
22.75,13,43,238,2,0,0,0
22.75,14,112,596,2,0,0,0
22.75,15,36,204,2,0,0,0
22.75,16,75,338,0,0,0,0
22.75,17,29,174,0,0,0,0
22.75,18,40,225,0,0,0,0
22.75,19,42,234,0,0,0,0
22.75,20,90,449,3,0,0,0
22.75,21,61,291,3,0,0,0
22.75,22,25,137,1,0,0,0
22.75,23,19,120,1,0,0,0
22.75,24,12,86,0,0,0,0
22.75,25,18,102,0,0,0,0
22.75,26,25,105,0,0,0,0
22.75,27,46,217,2,0,0,0
22.75,28,15,97,0,0,0,0
22.75,29,34,221,1,0,0,0
22.75,30,27,162,0,0,0,0
22.75,31,33,135,0,0,0,0
22.75,32,23,124,2,0,0,0
22.75,33,27,153,1,0,0,0
22.75,34,24,143,0,0,0,0
22.75,35,21,127,0,0,0,0
22.75,36,24,146,0,0,0,0
22.75,37,25,137,1,0,0,0
22.75,38,26,126,0,0,0,0
22.75,39,22,118,0,0,0,0
22.75,40,31,191,2,0,0,0
22.75,41,29,179,1,1,0,0
22.75,42,26,174,2,0,0,0
22.75,43,19,127,2,0,0,0
22.75,44,41,251,2,0,0,0
22.75,45,27,126,1,0,0,0
22.75,46,13,66,0,0,0,0
22.75,47,19,148,0,0,0,0
22.75,48,22,134,1,0,0,0
22.75,49,87,417,4,0,0,0
22.75,50,17,113,0,0,0,0
22.75,51,113,510,0,0,0,0
22.75,52,20,106,0,0,0,0
22.75,53,19,101,1,0,0,0
22.75,54,30,164,0,0,0,0
22.75,55,17,113,1,0,0,0
22.75,56,20,123,1,0,0,0
22.75,57,27,172,1,1,0,0
22.75,58,12,74,0,0,0,0
22.75,59,44,236,0,0,0,0
22.75,60,36,197,3,0,0,0
22.75,61,31,160,2,0,0,0
22.75,62,24,158,0,0,0,0
22.75,63,27,195,1,0,0,0
22.75,64,20,83,0,0,0,0
22.75,65,14,96,1,0,0,0
22.75,66,25,142,0,0,0,0
22.75,67,38,246,3,1,0,0
22.75,68,118,560,2,0,0,0
22.75,69,22,150,0,0,0,0
22.75,70,22,168,0,1,0,0
22.75,71,80,474,3,0,0,0
22.75,72,34,164,0,0,0,0
23,0,37,245,1,0,0,0
23,1,18,105,1,0,0,0
23,2,21,131,1,0,0,0
23,3,46,211,2,0,0,0
23,4,19,161,1,0,0,0
23,5,49,307,0,0,0,0
23,6,23,141,2,0,0,0
23,7,44,291,1,0,0,0
23,8,24,108,2,0,0,0
23,9,19,131,0,0,0,0
23,10,27,157,2,0,0,0
23,11,21,161,0,0,0,0
23,12,26,161,0,0,0,0
23,13,46,244,3,0,0,0
23,14,115,602,2,0,0,0
23,15,41,209,3,0,0,0
23,16,73,353,2,0,0,0
23,17,33,186,0,0,0,0
23,18,44,236,0,0,0,0
23,19,45,250,0,0,0,0
23,20,89,472,3,0,0,0
23,21,64,301,3,0,0,0
23,22,26,141,1,0,0,0
23,23,18,125,1,0,0,0
23,24,12,94,0,0,0,0
23,25,17,106,0,0,0,0
23,26,25,112,0,0,0,0
23,27,45,230,2,0,0,0
23,28,16,103,1,0,0,0
23,29,37,227,1,0,0,0
23,30,30,165,0,0,0,0
23,31,31,140,1,0,0,0
23,32,24,133,2,0,0,0
23,33,28,159,1,0,0,0
23,34,24,151,0,0,0,0
23,35,19,141,0,0,0,0
23,36,23,153,0,0,0,0
23,37,24,145,1,0,0,0
23,38,26,131,0,0,0,0
23,39,26,122,1,0,0,0
23,40,35,203,2,0,0,0
23,41,30,184,1,1,0,0
23,42,28,183,2,0,0,0
23,43,21,137,2,0,0,0
23,44,46,267,2,0,0,0
23,45,31,133,1,0,0,0
23,46,15,74,0,0,0,0
23,47,20,154,0,0,0,0
23,48,24,141,1,0,0,0
23,49,91,433,4,0,0,0
23,50,18,123,0,0,0,0
23,51,112,515,0,0,0,0
23,52,19,109,0,0,0,0
23,53,19,102,1,0,0,0
23,54,28,169,0,0,0,0
23,55,19,118,1,0,0,0
23,56,20,130,1,0,0,0
23,57,30,178,1,1,0,0
23,58,14,79,0,0,0,0
23,59,44,246,0,0,0,0
23,60,39,204,3,0,0,0
23,61,33,164,2,0,0,0
23,62,28,163,0,0,0,0
23,63,32,200,1,0,0,0
23,64,18,84,0,0,0,0
23,65,17,101,1,0,0,0
23,66,26,148,0,0,0,0
23,67,35,259,3,1,0,0
23,68,121,566,2,0,0,0
23,69,22,151,1,0,0,0
23,70,27,177,0,1,0,0
23,71,87,491,3,0,0,0
23,72,37,175,0,0,0,0
23.25,0,38,255,2,0,0,0
23.25,1,19,110,1,0,0,0
23.25,2,21,144,1,0,0,0
23.25,3,47,223,2,0,0,0
23.25,4,20,172,1,0,0,0
23.25,5,56,319,0,0,0,0
23.25,6,25,147,2,0,0,0
23.25,7,46,301,1,0,0,0
23.25,8,26,112,2,0,0,0
23.25,9,17,135,0,0,0,0
23.25,10,29,166,2,0,0,0
23.25,11,23,170,0,0,0,0
23.25,12,28,172,0,0,0,0
23.25,13,48,253,3,0,0,0
23.25,14,125,619,2,0,0,0
23.25,15,37,215,3,0,0,0
23.25,16,82,369,2,0,0,0
23.25,17,33,192,0,0,0,0
23.25,18,42,249,0,0,0,0
23.25,19,52,261,0,0,0,0
23.25,20,99,488,3,0,0,0
23.25,21,67,313,3,0,0,0
23.25,22,28,145,0,0,0,0
23.25,23,20,135,1,0,0,0
23.25,24,14,100,0,0,0,0
23.25,25,18,112,0,0,0,0
23.25,26,28,118,0,0,0,0
23.25,27,49,240,2,0,0,0
23.25,28,21,108,1,0,0,0
23.25,29,35,234,1,0,0,0
23.25,30,30,170,0,0,0,0
23.25,31,29,152,1,0,0,0
23.25,32,22,136,2,0,0,0
23.25,33,30,164,1,0,0,0
23.25,34,28,154,0,0,0,0
23.25,35,22,150,0,0,0,0
23.25,36,23,160,0,0,0,0
23.25,37,25,154,1,0,0,0
23.25,38,28,136,0,0,0,0
23.25,39,25,125,1,0,0,0
23.25,40,38,210,2,0,0,0
23.25,41,32,189,1,1,0,0
23.25,42,30,189,2,0,0,0
23.25,43,21,142,2,0,0,0
23.25,44,50,282,2,0,0,0
23.25,45,30,136,1,0,0,0
23.25,46,16,79,0,0,0,0
23.25,47,23,165,0,0,0,0
23.25,48,22,148,1,0,0,0
23.25,49,93,441,4,0,0,0
23.25,50,16,133,0,0,0,0
23.25,51,118,526,0,0,0,0
23.25,52,21,112,0,0,0,0
23.25,53,19,106,1,0,0,0
23.25,54,32,178,0,0,0,0
23.25,55,21,121,1,0,0,0
23.25,56,21,136,1,0,0,0
23.25,57,32,182,1,1,0,0
23.25,58,15,83,0,0,0,0
23.25,59,46,258,0,0,0,0
23.25,60,40,214,3,0,0,0
23.25,61,34,170,2,0,0,0
23.25,62,27,171,0,0,0,0
23.25,63,31,209,1,0,0,0
23.25,64,18,85,0,0,0,0
23.25,65,15,107,1,0,0,0
23.25,66,29,152,0,0,0,0
23.25,67,38,275,3,1,0,0
23.25,68,128,575,2,0,0,0
23.25,69,28,157,1,0,0,0
23.25,70,30,190,0,1,0,0
23.25,71,89,511,3,0,0,0
23.25,72,37,183,0,0,0,0
23.5,0,40,262,2,0,0,0
23.5,1,24,113,1,0,0,0
23.5,2,24,146,1,0,0,0
23.5,3,47,231,2,0,0,0
23.5,4,22,178,1,0,0,0
23.5,5,56,331,0,0,0,0
23.5,6,27,150,2,0,0,0
23.5,7,48,323,1,0,0,0
23.5,8,23,118,2,0,0,0
23.5,9,19,143,0,0,0,0
23.5,10,28,179,2,0,0,0
23.5,11,23,178,0,0,0,0
23.5,12,29,186,0,0,0,0
23.5,13,54,261,3,0,0,0
23.5,14,129,627,2,0,0,0
23.5,15,37,222,3,0,0,0
23.5,16,85,386,2,0,0,0
23.5,17,33,201,0,0,0,0
23.5,18,44,273,0,0,0,0
23.5,19,59,271,0,0,0,0
23.5,20,104,499,3,0,0,0
23.5,21,69,324,3,0,0,0
23.5,22,30,158,0,0,0,0
23.5,23,23,140,1,0,0,0
23.5,24,14,109,0,0,0,0
23.5,25,18,116,0,0,0,0
23.5,26,26,127,0,0,0,0
23.5,27,47,254,2,0,0,0
23.5,28,18,113,1,0,0,0
23.5,29,38,246,1,0,0,0
23.5,30,26,179,0,0,0,0
23.5,31,29,163,1,0,0,0
23.5,32,26,142,2,0,0,0
23.5,33,31,167,1,0,0,0
23.5,34,32,158,0,0,0,0
23.5,35,21,156,0,0,0,0
23.5,36,27,167,0,0,0,0
23.5,37,29,161,1,0,0,0
23.5,38,28,139,0,0,0,0
23.5,39,23,133,1,0,0,0
23.5,40,43,220,2,0,0,0
23.5,41,36,203,1,1,0,0
23.5,42,35,202,2,0,0,0
23.5,43,19,148,2,0,0,0
23.5,44,54,297,2,0,0,0
23.5,45,30,143,1,0,0,0
23.5,46,15,82,0,0,0,0
23.5,47,25,175,0,0,0,0
23.5,48,22,153,1,0,0,0
23.5,49,98,449,4,0,0,0
23.5,50,20,140,0,0,0,0
23.5,51,113,545,0,0,0,0
23.5,52,21,116,0,0,0,0
23.5,53,21,110,1,0,0,0
23.5,54,32,186,0,0,0,0
23.5,55,23,126,1,0,0,0
23.5,56,22,142,1,0,0,0
23.5,57,36,191,1,1,0,0
23.5,58,15,87,0,0,0,0
23.5,59,43,266,0,0,0,0
23.5,60,44,219,3,0,0,0
23.5,61,36,175,2,0,0,0
23.5,62,32,176,0,0,0,0
23.5,63,31,217,2,0,0,0
23.5,64,17,89,0,0,0,0
23.5,65,15,112,1,0,0,0
23.5,66,30,156,0,0,0,0
23.5,67,36,288,3,1,0,0
23.5,68,124,584,2,0,0,0
23.5,69,33,167,1,0,0,0
23.5,70,31,201,0,1,0,0
23.5,71,93,527,3,0,0,0
23.5,72,38,190,0,0,0,0
23.75,0,43,272,2,0,0,0
23.75,1,25,117,1,0,0,0
23.75,2,23,151,1,0,0,0
23.75,3,50,238,2,0,0,0
23.75,4,23,189,1,0,0,0
23.75,5,60,344,0,0,0,0
23.75,6,31,158,2,0,0,0
23.75,7,48,340,1,0,0,0
23.75,8,24,122,2,0,0,0
23.75,9,17,149,0,0,0,0
23.75,10,28,187,2,0,0,0
23.75,11,23,184,0,0,0,0
23.75,12,28,192,0,0,0,0
23.75,13,56,268,3,0,0,0
23.75,14,121,642,2,0,0,0
23.75,15,39,231,4,0,0,0
23.75,16,85,413,2,0,0,0
23.75,17,36,209,0,0,0,0
23.75,18,48,287,0,0,0,0
23.75,19,60,286,0,0,0,0
23.75,20,113,515,3,0,0,0
23.75,21,70,337,3,0,0,0
23.75,22,34,170,0,0,0,0
23.75,23,23,151,1,0,0,0
23.75,24,18,114,0,0,0,0
23.75,25,19,123,0,0,0,0
23.75,26,26,129,0,0,0,0
23.75,27,52,263,2,0,0,0
23.75,28,20,119,1,0,0,0
23.75,29,41,256,1,0,0,0
23.75,30,25,182,0,0,0,0
23.75,31,34,166,1,0,0,0
23.75,32,30,149,2,0,0,0
23.75,33,34,172,1,0,0,0
23.75,34,37,163,0,0,0,0
23.75,35,21,159,0,0,0,0
23.75,36,25,170,0,0,0,0
23.75,37,29,165,1,0,0,0
23.75,38,28,145,0,0,0,0
23.75,39,26,136,1,0,0,0
23.75,40,42,234,2,0,0,0
23.75,41,39,207,3,1,0,0
23.75,42,37,213,2,0,0,0
23.75,43,18,151,2,0,0,0
23.75,44,57,305,1,0,0,0
23.75,45,34,147,1,0,0,0
23.75,46,15,88,0,0,0,0
23.75,47,28,184,0,0,0,0
23.75,48,21,159,1,0,0,0
23.75,49,108,463,4,0,0,0
23.75,50,21,144,0,0,0,0
23.75,51,117,556,0,0,0,0
23.75,52,22,124,0,0,0,0
23.75,53,21,114,1,0,0,0
23.75,54,35,199,0,0,0,0
23.75,55,22,131,1,0,0,0
23.75,56,26,150,1,0,0,0
23.75,57,38,196,1,1,0,0
23.75,58,12,90,0,0,0,0
23.75,59,45,274,0,0,0,0
23.75,60,47,224,3,0,0,0
23.75,61,41,181,2,0,0,0
23.75,62,33,182,0,0,0,0
23.75,63,33,227,2,0,0,0
23.75,64,18,90,0,0,0,0
23.75,65,16,113,1,0,0,0
23.75,66,31,165,0,0,0,0
23.75,67,41,307,3,1,0,0
23.75,68,123,593,2,0,0,0
23.75,69,36,178,1,0,0,0
23.75,70,35,213,0,1,0,0
23.75,71,94,549,3,0,0,0
23.75,72,43,204,1,0,0,0
24,0,45,279,2,0,0,0
24,1,25,122,1,0,0,0
24,2,31,159,1,0,0,0
24,3,52,251,2,0,0,0
24,4,22,200,1,0,0,0
24,5,61,355,0,0,0,0
24,6,30,166,2,0,0,0
24,7,55,352,1,0,0,0
24,8,28,127,2,0,0,0
24,9,18,154,0,0,0,0
24,10,30,198,2,0,0,0
24,11,25,192,0,0,0,0
24,12,35,200,0,0,0,0
24,13,58,281,3,0,0,0
24,14,135,661,2,0,0,0
24,15,47,235,4,0,0,0
24,16,92,430,2,0,0,0
24,17,38,218,0,0,0,0
24,18,46,300,0,0,0,0
24,19,58,300,0,0,0,0
24,20,114,529,3,0,0,0
24,21,71,347,3,0,0,0
24,22,33,179,0,0,0,0
24,23,19,162,2,0,0,0
24,24,23,121,0,0,0,0
24,25,22,129,0,0,0,0
24,26,26,130,0,0,0,0
24,27,58,271,2,0,0,0
24,28,22,124,1,0,0,0
24,29,42,265,1,0,0,0
24,30,22,189,0,0,0,0
24,31,35,174,1,0,0,0
24,32,28,162,2,0,0,0
24,33,35,178,1,0,0,0
24,34,42,169,0,0,0,0
24,35,21,167,0,0,0,0
24,36,26,177,1,0,0,0
24,37,28,170,1,0,0,0
24,38,27,147,0,0,0,0
24,39,26,137,1,0,0,0
24,40,45,252,2,0,0,0
24,41,37,214,3,1,0,0
24,42,41,217,2,0,0,0
24,43,21,161,2,0,0,0
24,44,54,315,1,0,0,0
24,45,32,158,1,0,0,0
24,46,18,95,0,0,0,0
24,47,31,196,0,0,0,0
24,48,21,168,1,0,0,0
24,49,114,472,4,0,0,0
24,50,24,147,0,0,0,0
24,51,127,567,0,0,0,0
24,52,21,130,0,0,0,0
24,53,24,119,1,0,0,0
24,54,36,212,0,0,0,0
24,55,22,136,1,0,0,0
24,56,24,160,1,0,0,0
24,57,35,207,1,1,0,0
24,58,12,93,0,0,0,0
24,59,45,285,0,0,0,0
24,60,50,238,4,0,0,0
24,61,43,189,2,0,0,0
24,62,34,195,0,0,0,0
24,63,33,231,2,0,0,0
24,64,18,94,0,0,0,0
24,65,22,121,1,0,0,0
24,66,31,171,0,0,0,0
24,67,47,328,3,1,0,0
24,68,129,603,3,0,0,0
24,69,39,182,1,0,0,0
24,70,39,222,0,1,0,0
24,71,100,571,3,0,0,0
24,72,46,220,1,0,0,0
24.25,0,43,291,2,0,0,0
24.25,1,25,125,1,0,0,0
24.25,2,34,167,2,0,0,0
24.25,3,52,262,2,0,0,0
24.25,4,23,210,0,0,0,0
24.25,5,66,370,0,0,0,0
24.25,6,34,174,2,0,0,0
24.25,7,56,374,1,0,0,0
24.25,8,25,137,2,0,0,0
24.25,9,15,162,0,0,0,0
24.25,10,34,207,2,0,0,0
24.25,11,28,196,0,0,0,0
24.25,12,36,216,0,0,0,0
24.25,13,57,293,3,0,0,0
24.25,14,138,667,2,0,0,0
24.25,15,49,244,4,0,0,0
24.25,16,92,459,2,0,0,0
24.25,17,40,227,0,0,0,0
24.25,18,47,309,0,0,0,0
24.25,19,63,310,1,0,0,0
24.25,20,115,549,3,0,0,0
24.25,21,78,358,3,0,0,0
24.25,22,31,188,0,0,0,0
24.25,23,21,166,2,0,0,0
24.25,24,23,129,0,0,0,0
24.25,25,25,141,0,0,0,0
24.25,26,31,137,1,0,0,0
24.25,27,59,280,2,0,0,0
24.25,28,21,127,1,0,0,0
24.25,29,43,277,1,0,0,0
24.25,30,22,196,0,0,0,0
24.25,31,42,179,1,0,0,0
24.25,32,29,175,2,0,0,0
24.25,33,37,191,1,0,0,0
24.25,34,39,172,0,0,0,0
24.25,35,24,172,0,0,0,0
24.25,36,28,186,1,0,0,0
24.25,37,30,176,1,0,0,0
24.25,38,27,157,0,0,0,0
24.25,39,28,145,1,0,0,0
24.25,40,48,269,2,0,0,0
24.25,41,39,218,3,1,0,0
24.25,42,44,225,2,0,0,0
24.25,43,25,166,2,0,0,0
24.25,44,58,328,1,0,0,0
24.25,45,37,166,1,0,0,0
24.25,46,23,96,0,0,0,0
24.25,47,32,204,0,0,0,0
24.25,48,25,173,1,0,0,0
24.25,49,110,488,4,0,0,0
24.25,50,26,156,0,0,0,0
24.25,51,126,580,1,0,0,0
24.25,52,23,134,0,0,0,0
24.25,53,27,123,1,0,0,0
24.25,54,38,216,0,0,0,0
24.25,55,26,143,1,0,0,0
24.25,56,20,171,1,0,0,0
24.25,57,44,221,1,1,0,0
24.25,58,16,102,0,0,0,0
24.25,59,49,288,0,0,0,0
24.25,60,52,245,4,0,0,0
24.25,61,41,198,2,0,0,0
24.25,62,37,205,1,0,0,0
24.25,63,35,240,2,0,0,0
24.25,64,18,96,0,0,0,0
24.25,65,26,123,2,0,0,0
24.25,66,31,181,0,0,0,0
24.25,67,53,342,3,1,0,0
24.25,68,129,614,3,0,0,0
24.25,69,40,190,1,0,0,0
24.25,70,38,237,0,1,0,0
24.25,71,100,593,4,0,0,0
24.25,72,44,225,1,0,0,0
24.5,0,45,295,2,0,0,0
24.5,1,25,133,2,0,0,0
24.5,2,31,174,2,0,0,0
24.5,3,58,269,2,0,0,0
24.5,4,28,216,0,0,0,0
24.5,5,73,386,0,0,0,0
24.5,6,34,179,2,0,0,0
24.5,7,59,393,1,0,0,0
24.5,8,25,139,2,0,0,0
24.5,9,19,171,0,0,0,0
24.5,10,35,219,2,0,0,0
24.5,11,32,203,0,0,0,0
24.5,12,38,230,0,0,0,0
24.5,13,60,304,3,0,0,0
24.5,14,136,684,2,0,0,0
24.5,15,49,257,4,0,0,0
24.5,16,94,484,2,0,0,0
24.5,17,42,237,0,0,0,0
24.5,18,53,323,0,0,0,0
24.5,19,66,328,1,0,0,0
24.5,20,119,564,3,0,0,0
24.5,21,80,365,3,0,0,0
24.5,22,31,200,0,0,0,0
24.5,23,22,169,2,0,0,0
24.5,24,22,138,0,0,0,0
24.5,25,23,152,0,0,0,0
24.5,26,30,144,1,0,0,0
24.5,27,59,296,2,0,0,0
24.5,28,23,131,1,0,0,0
24.5,29,44,287,1,0,0,0
24.5,30,26,201,0,0,0,0
24.5,31,39,189,1,0,0,0
24.5,32,32,182,2,0,0,0
24.5,33,35,202,1,0,0,0
24.5,34,38,186,0,0,0,0
24.5,35,25,182,0,0,0,0
24.5,36,28,194,1,0,0,0
24.5,37,33,188,1,0,0,0
24.5,38,27,163,0,0,0,0
24.5,39,29,158,1,0,0,0
24.5,40,52,285,2,0,0,0
24.5,41,39,231,3,1,0,0
24.5,42,45,241,2,0,0,0
24.5,43,29,174,2,0,0,0
24.5,44,60,341,1,0,0,0
24.5,45,37,170,1,0,0,0
24.5,46,25,102,0,0,0,0
24.5,47,26,217,0,0,0,0
24.5,48,25,185,1,0,0,0
24.5,49,104,506,4,0,0,0
24.5,50,32,165,0,0,0,0
24.5,51,130,597,1,0,0,0
24.5,52,23,140,0,0,0,0
24.5,53,26,130,1,0,0,0
24.5,54,36,224,0,0,0,0
24.5,55,31,149,1,0,0,0
24.5,56,22,180,1,0,0,0
24.5,57,45,236,1,1,0,0
24.5,58,16,103,0,0,0,0
24.5,59,50,305,0,0,0,0
24.5,60,53,257,4,0,0,0
24.5,61,40,211,1,0,0,0
24.5,62,38,209,1,0,0,0
24.5,63,37,249,2,0,0,0
24.5,64,18,100,0,0,0,0
24.5,65,27,130,2,0,0,0
24.5,66,35,192,0,0,0,0
24.5,67,54,362,3,1,0,0
24.5,68,131,624,3,0,0,0
24.5,69,38,199,1,0,0,0
24.5,70,44,254,0,1,0,0
24.5,71,110,616,4,0,0,0
24.5,72,45,228,1,0,0,0
24.75,0,48,302,2,0,0,0
24.75,1,26,141,2,0,0,0
24.75,2,31,182,2,0,0,0
24.75,3,57,277,2,0,0,0
24.75,4,30,229,0,0,0,0
24.75,5,73,399,0,0,0,0
24.75,6,31,190,2,0,0,0
24.75,7,63,411,1,0,0,0
24.75,8,25,146,3,0,0,0
24.75,9,21,181,0,0,0,0
24.75,10,37,232,2,0,0,0
24.75,11,37,208,0,0,0,0
24.75,12,44,241,0,0,0,0
24.75,13,70,315,3,0,0,0
24.75,14,144,695,2,0,0,0
24.75,15,50,264,5,0,0,0
24.75,16,97,499,2,0,0,0
24.75,17,47,246,1,0,0,0
24.75,18,48,336,0,0,0,0
24.75,19,66,346,1,0,0,0
24.75,20,127,584,3,0,0,0
24.75,21,87,379,3,0,0,0
24.75,22,37,205,0,0,0,0
24.75,23,23,174,2,0,0,0
24.75,24,22,147,0,0,0,0
24.75,25,30,163,0,0,0,0
24.75,26,31,155,1,0,0,0
24.75,27,63,310,2,0,0,0
24.75,28,23,135,1,0,0,0
24.75,29,47,302,1,0,0,0
24.75,30,29,209,0,0,0,0
24.75,31,38,199,1,0,0,0
24.75,32,32,188,2,0,0,0
24.75,33,34,210,1,0,0,0
24.75,34,38,204,0,0,0,0
24.75,35,31,191,0,0,0,0
24.75,36,34,200,1,0,0,0
24.75,37,36,197,1,0,0,0
24.75,38,24,170,0,0,0,0
24.75,39,30,163,1,0,0,0
24.75,40,49,294,2,0,0,0
24.75,41,40,237,3,1,0,0
24.75,42,49,246,2,0,0,0
24.75,43,26,186,2,0,0,0
24.75,44,59,350,1,0,0,0
24.75,45,40,176,1,0,0,0
24.75,46,25,110,0,0,0,0
24.75,47,27,228,0,0,0,0
24.75,48,24,191,1,0,0,0
24.75,49,112,517,4,0,0,0
24.75,50,33,168,1,0,0,0
24.75,51,134,617,1,0,0,0
24.75,52,26,148,0,0,0,0
24.75,53,30,139,1,0,0,0
24.75,54,35,234,0,0,0,0
24.75,55,30,158,1,0,0,0
24.75,56,21,187,1,0,0,0
24.75,57,44,248,1,1,0,0
24.75,58,19,105,0,0,0,0
24.75,59,54,315,0,0,0,0
24.75,60,57,273,5,0,0,0
24.75,61,41,219,1,0,0,0
24.75,62,33,210,1,0,0,0
24.75,63,40,260,2,0,0,0
24.75,64,20,110,0,0,0,0
24.75,65,28,146,2,0,0,0
24.75,66,37,200,0,0,0,0
24.75,67,59,378,3,1,0,0
24.75,68,126,634,5,0,0,0
24.75,69,41,211,1,0,0,0
24.75,70,49,265,0,1,0,0
24.75,71,116,642,4,0,0,0
24.75,72,44,237,1,0,0,0
25,0,51,310,2,0,0,0
25,1,29,144,2,0,0,0
25,2,29,185,2,0,0,0
25,3,59,289,3,0,0,0
25,4,34,235,0,0,0,0
25,5,85,418,0,0,0,0
25,6,34,199,2,0,0,0
25,7,66,432,1,0,0,0
25,8,25,149,3,0,0,0
25,9,23,187,0,0,0,0
25,10,38,245,2,0,0,0
25,11,39,218,0,0,0,0
25,12,46,248,0,0,0,0
25,13,69,328,3,0,0,0
25,14,146,710,2,0,0,0
25,15,52,283,5,0,0,0
25,16,94,521,2,0,0,0
25,17,52,258,1,0,0,0
25,18,51,340,0,0,0,0
25,19,70,365,1,0,0,0
25,20,127,603,3,0,0,0
25,21,96,394,3,0,0,0
25,22,35,210,0,0,0,0
25,23,23,189,2,0,0,0
25,24,26,156,0,0,0,0
25,25,33,166,0,0,0,0
25,26,31,163,1,0,0,0
25,27,69,321,2,0,0,0
25,28,22,143,1,0,0,0
25,29,51,316,1,0,0,0
25,30,32,218,0,0,0,0
25,31,40,208,1,0,0,0
25,32,35,193,2,0,0,0
25,33,37,221,1,0,0,0
25,34,45,214,0,0,0,0
25,35,34,194,0,0,0,0
25,36,39,210,1,0,0,0
25,37,39,204,1,0,0,0
25,38,27,180,0,0,0,0
25,39,26,172,1,0,0,0
25,40,50,314,2,0,0,0
25,41,46,243,4,0,0,0
25,42,46,258,2,0,0,0
25,43,27,190,2,0,0,0
25,44,67,365,1,0,0,0
25,45,42,182,1,0,0,0
25,46,24,120,0,0,0,0
25,47,28,242,0,0,0,0
25,48,25,201,1,0,0,0
25,49,112,529,4,0,0,0
25,50,37,174,1,0,0,0
25,51,130,634,1,0,0,0
25,52,25,152,1,0,0,0
25,53,25,146,2,0,0,0
25,54,35,245,0,0,0,0
25,55,36,168,1,0,0,0
25,56,24,192,1,0,0,0
25,57,42,256,1,1,0,0
25,58,20,110,0,0,0,0
25,59,59,326,0,0,0,0
25,60,59,284,5,0,0,0
25,61,46,229,1,0,0,0
25,62,36,218,2,0,0,0
25,63,43,274,2,0,0,0
25,64,23,110,0,0,0,0
25,65,30,159,2,0,0,0
25,66,41,217,0,0,0,0
25,67,61,395,3,1,0,0
25,68,128,644,5,0,0,0
25,69,39,218,1,0,0,0
25,70,53,281,1,1,0,0
25,71,124,665,4,0,0,0
25,72,48,243,1,0,0,0
25.25,0,53,324,2,0,0,0
25.25,1,31,151,2,0,0,0
25.25,2,28,193,2,0,0,0
25.25,3,63,296,4,0,0,0
25.25,4,35,253,0,0,0,0
25.25,5,89,432,0,0,0,0
25.25,6,34,207,2,0,0,0
25.25,7,71,440,1,0,0,0
25.25,8,24,153,3,0,0,0
25.25,9,23,192,0,0,0,0
25.25,10,37,258,2,0,0,0
25.25,11,42,230,1,0,0,0
25.25,12,48,258,0,0,0,0
25.25,13,73,340,3,0,0,0
25.25,14,145,724,2,0,0,0
25.25,15,47,289,5,0,0,0
25.25,16,97,543,2,0,0,0
25.25,17,53,267,1,0,0,0
25.25,18,56,353,0,0,0,0
25.25,19,72,378,1,0,0,0
25.25,20,130,619,3,0,0,0
25.25,21,89,407,3,0,0,0
25.25,22,37,218,0,0,0,0
25.25,23,29,205,2,0,0,0
25.25,24,26,160,0,0,0,0
25.25,25,33,172,0,0,0,0
25.25,26,35,171,1,0,0,0
25.25,27,66,332,2,0,0,0
25.25,28,26,146,1,0,0,0
25.25,29,52,330,1,0,0,0
25.25,30,36,231,0,0,0,0
25.25,31,44,221,1,0,0,0
25.25,32,38,201,2,0,0,0
25.25,33,42,231,1,0,0,0
25.25,34,43,223,0,0,0,0
25.25,35,39,202,0,0,0,0
