Time,community,infected,affected,hospitalised,critical,dead,hd_area_affected
23,21,159,738,1,0,0,0
23,22,26,199,0,0,0,0
23,23,23,177,1,0,0,0
23,24,84,402,1,0,0,0
23,25,31,153,0,0,0,0
23,26,30,195,0,0,0,0
23,27,90,466,2,0,0,0
23,28,17,117,1,0,0,0
23,29,55,287,2,0,0,0
23,30,32,190,0,0,0,0
23,31,24,150,0,0,0,0
23,32,67,327,5,0,0,0
23,33,53,283,5,0,0,0
23,34,31,187,0,0,0,0
23,35,15,121,0,0,0,0
23,36,23,154,0,0,0,0
23,37,35,188,2,0,0,0
23,38,38,208,1,0,0,0
23,39,19,135,0,0,0,0
23,40,41,270,1,0,0,0
23,41,27,188,1,0,0,0
23,42,32,175,2,1,0,0
23,43,36,198,1,0,0,0
23,44,52,254,4,0,0,0
23,45,23,124,0,0,0,0
23,46,12,86,1,0,0,0
23,47,37,221,1,0,0,0
23,48,29,159,0,0,0,0
23,49,83,413,1,0,0,0
23,50,38,195,1,0,0,0
23,51,47,275,0,1,0,0
23,52,87,411,3,0,0,0
23,53,15,115,0,0,0,0
23,54,45,277,2,0,0,0
23,55,28,207,1,0,0,0
23,56,20,114,0,0,0,0
23,57,39,256,1,0,0,0
23,58,14,88,2,0,0,0
23,59,21,103,1,0,0,0
23,60,71,393,2,0,0,0
23,61,23,149,3,0,0,0
23,62,24,176,1,0,0,0
23,63,40,184,1,0,0,0
23,64,7,71,1,0,0,0
23,65,19,126,1,0,0,0
23,66,38,210,1,0,0,0
23,67,36,188,0,0,0,0
23,68,45,248,1,0,0,0
23,69,29,174,0,0,0,0
23,70,36,167,0,0,0,0
23,71,78,507,2,1,0,0
23,72,56,306,0,1,0,0
23.25,0,100,504,0,0,0,0
23.25,1,18,124,0,0,0,0
23.25,2,43,225,2,0,0,0
23.25,3,28,176,0,0,0,0
23.25,4,41,253,2,0,0,0
23.25,5,20,125,2,0,0,0
23.25,6,20,145,1,0,0,0
23.25,7,66,353,1,0,0,0
23.25,8,20,94,0,0,0,0
23.25,9,27,152,0,0,0,0
23.25,10,35,199,1,0,0,0
23.25,11,43,286,1,0,1,0
23.25,12,35,220,4,0,0,0
23.25,13,29,216,1,0,0,0
23.25,14,38,217,0,0,0,0
23.25,15,31,178,0,0,0,0
23.25,16,37,239,3,0,0,0
23.25,17,35,214,5,0,0,0
23.25,18,43,288,1,0,0,0
23.25,19,77,356,2,0,0,0
23.25,20,34,234,0,0,0,0
23.25,21,153,752,1,0,0,0
23.25,22,27,215,0,0,0,0
23.25,23,25,180,1,0,0,0
23.25,24,86,409,2,0,0,0
23.25,25,32,159,0,0,0,0
23.25,26,33,198,0,0,0,0
23.25,27,93,479,2,0,0,0
23.25,28,19,121,1,0,0,0
23.25,29,58,304,1,0,0,0
23.25,30,32,200,0,0,0,0
23.25,31,26,154,0,0,0,0
23.25,32,70,340,5,0,0,0
23.25,33,54,300,5,0,0,0
23.25,34,34,198,0,0,0,0
23.25,35,17,128,0,0,0,0
23.25,36,25,162,0,0,0,0
23.25,37,36,197,2,0,0,0
23.25,38,37,217,2,0,0,0
23.25,39,20,144,0,0,0,0
23.25,40,44,284,1,0,0,0
23.25,41,28,196,1,0,0,0
23.25,42,33,182,2,1,0,0
23.25,43,37,203,1,0,0,0
23.25,44,56,263,4,0,0,0
23.25,45,26,129,0,0,0,0
23.25,46,13,89,1,0,0,0
23.25,47,30,230,1,0,0,0
23.25,48,29,166,0,0,0,0
23.25,49,88,419,1,0,0,0
23.25,50,37,204,1,0,0,0
23.25,51,47,292,0,1,0,0
23.25,52,90,417,3,0,0,0
23.25,53,16,122,0,0,0,0
23.25,54,45,298,2,0,0,0
23.25,55,29,213,1,0,0,0
23.25,56,21,124,0,0,0,0
23.25,57,40,267,1,0,0,0
23.25,58,15,89,2,0,0,0
23.25,59,19,109,1,0,0,0
23.25,60,69,402,2,0,0,0
23.25,61,25,156,3,0,0,0
23.25,62,25,187,1,0,0,0
23.25,63,39,201,1,0,0,0
23.25,64,10,73,1,0,0,0
23.25,65,19,132,1,0,0,0
23.25,66,36,218,1,0,0,0
23.25,67,40,206,0,0,0,0
23.25,68,46,254,1,0,0,0
23.25,69,30,187,0,0,0,0
23.25,70,42,175,0,0,0,0
23.25,71,80,527,2,1,0,0
23.25,72,55,322,0,1,0,0
23.5,0,104,517,1,0,0,0
23.5,1,19,126,0,0,0,0
23.5,2,46,228,2,0,0,0
23.5,3,29,184,0,0,0,0
23.5,4,44,265,3,0,0,0
23.5,5,25,127,2,0,0,0
23.5,6,24,153,1,0,0,0
23.5,7,68,361,1,0,0,0
23.5,8,16,104,0,0,0,0
23.5,9,26,158,0,0,0,0
23.5,10,36,207,1,0,0,0
23.5,11,49,292,0,0,1,0
23.5,12,41,227,4,0,0,0
23.5,13,28,223,1,0,0,0
23.5,14,37,221,0,0,0,0
23.5,15,31,180,0,0,0,0
23.5,16,38,243,3,0,0,0
23.5,17,37,221,5,0,0,0
23.5,18,49,295,1,0,0,0
23.5,19,73,371,2,0,0,0
23.5,20,38,241,0,0,0,0
23.5,21,156,777,1,0,0,0
23.5,22,28,231,0,0,0,0
23.5,23,30,189,1,0,0,0
23.5,24,89,417,2,0,0,0
23.5,25,30,166,0,0,0,0
23.5,26,38,206,0,0,0,0
23.5,27,103,490,2,0,0,0
23.5,28,24,124,1,0,0,0
23.5,29,59,311,1,0,0,0
23.5,30,36,211,0,0,0,0
23.5,31,26,160,0,0,0,0
23.5,32,72,355,5,0,0,0
23.5,33,52,311,5,0,0,0
23.5,34,35,206,0,0,0,0
23.5,35,20,138,0,0,0,0
23.5,36,26,168,0,0,0,0
23.5,37,37,206,2,0,0,0
23.5,38,38,226,2,0,0,0
23.5,39,21,153,0,0,0,0
23.5,40,45,296,1,0,0,0
23.5,41,29,206,1,0,0,0
23.5,42,34,192,2,1,0,0
23.5,43,38,208,1,0,0,0
23.5,44,59,276,4,0,0,0
23.5,45,29,137,0,0,0,0
23.5,46,17,93,1,0,0,0
23.5,47,35,242,1,0,0,0
23.5,48,30,172,0,0,0,0
23.5,49,95,436,1,0,0,0
23.5,50,35,219,1,0,0,0
23.5,51,53,307,0,1,0,0
23.5,52,91,420,4,0,0,0
23.5,53,18,127,0,0,0,0
23.5,54,52,314,2,0,0,0
23.5,55,27,220,1,0,0,0
23.5,56,21,133,0,0,0,0
23.5,57,44,275,1,0,0,0
23.5,58,18,92,2,0,0,0
23.5,59,22,116,1,0,0,0
23.5,60,75,412,2,0,0,0
23.5,61,27,163,3,0,0,0
23.5,62,26,199,1,0,0,0
23.5,63,41,210,1,0,0,0
23.5,64,10,74,1,0,0,0
23.5,65,20,136,1,0,0,0
23.5,66,36,224,1,0,0,0
23.5,67,39,222,0,0,0,0
23.5,68,44,259,1,0,0,0
23.5,69,32,198,0,0,0,0
23.5,70,43,181,0,0,0,0
23.5,71,87,551,2,1,0,0
23.5,72,64,339,0,1,0,0
23.75,0,110,539,1,0,0,0
23.75,1,21,131,0,0,0,0
23.75,2,48,234,2,0,0,0
23.75,3,29,190,0,0,0,0
23.75,4,45,274,2,0,0,0
23.75,5,23,137,2,0,0,0
23.75,6,25,157,1,0,0,0
23.75,7,65,376,2,0,0,0
23.75,8,16,109,0,0,0,0
23.75,9,28,169,0,0,0,0
23.75,10,36,214,1,0,0,0
23.75,11,52,296,0,0,1,0
23.75,12,42,230,4,0,0,0
23.75,13,33,234,1,0,0,0
23.75,14,39,230,0,0,0,0
23.75,15,29,186,0,0,0,0
23.75,16,38,259,3,0,0,0
23.75,17,36,226,5,0,0,0
23.75,18,52,300,0,0,0,0
23.75,19,80,382,3,0,0,0
23.75,20,40,250,0,0,0,0
23.75,21,164,802,1,0,0,0
23.75,22,33,246,0,0,0,0
23.75,23,32,193,1,0,0,0
23.75,24,90,428,2,0,0,0
23.75,25,33,176,0,0,0,0
23.75,26,43,210,0,0,0,0
23.75,27,106,507,2,0,0,0
23.75,28,27,130,1,0,0,0
23.75,29,64,323,1,0,0,0
23.75,30,40,222,0,0,0,0
23.75,31,25,165,0,0,0,0
23.75,32,76,372,5,0,0,0
23.75,33,55,320,5,0,0,0
23.75,34,37,214,0,0,0,0
23.75,35,21,148,0,0,0,0
23.75,36,26,178,0,0,0,0
23.75,37,37,214,2,0,0,0
23.75,38,36,233,2,0,0,0
23.75,39,20,161,0,0,0,0
23.75,40,52,309,1,0,0,0
23.75,41,32,220,1,0,0,0
23.75,42,37,207,2,1,0,0
23.75,43,43,225,1,0,0,0
23.75,44,56,289,3,0,0,0
23.75,45,30,149,1,0,0,0
23.75,46,16,96,1,0,0,0
23.75,47,41,251,1,0,0,0
23.75,48,40,181,0,0,0,0
23.75,49,104,457,1,0,0,0
23.75,50,40,225,1,0,0,0
23.75,51,65,316,0,1,0,0
23.75,52,88,424,4,0,0,0
23.75,53,17,136,0,0,0,0
23.75,54,56,326,2,0,0,0
23.75,55,31,226,1,0,0,0
23.75,56,23,141,1,0,0,0
23.75,57,47,281,1,0,0,0
23.75,58,20,95,2,0,0,0
23.75,59,23,125,1,0,0,0
23.75,60,76,424,2,0,0,0
23.75,61,29,174,3,0,0,0
23.75,62,28,208,1,0,0,0
23.75,63,42,222,1,0,0,0
23.75,64,11,78,1,0,0,0
23.75,65,22,142,1,0,0,0
23.75,66,36,233,1,0,0,0
23.75,67,42,231,0,0,0,0
23.75,68,47,266,1,0,0,0
23.75,69,37,207,0,0,0,0
23.75,70,46,191,0,0,0,0
23.75,71,98,584,2,1,0,0
23.75,72,72,355,0,1,0,0
24,0,109,558,1,0,0,0
24,1,24,136,0,0,0,0
24,2,52,242,2,0,0,0
24,3,30,197,0,0,0,0
24,4,51,284,2,0,0,0
24,5,26,139,2,0,0,0
24,6,30,163,1,0,0,0
24,7,75,393,2,0,0,0
24,8,17,113,0,0,0,0
24,9,30,178,0,0,0,0
24,10,35,224,1,0,0,0
24,11,51,310,0,0,1,0
24,12,42,241,4,0,0,0
24,13,38,243,1,0,0,0
24,14,42,239,0,0,0,0
24,15,30,191,0,0,0,0
24,16,41,269,3,0,0,0
24,17,40,236,5,0,0,0
24,18,60,312,1,0,0,0
24,19,85,391,3,0,0,0
24,20,43,264,0,0,0,0
24,21,177,823,1,0,0,0
24,22,32,263,0,0,0,0
24,23,37,204,1,0,0,0
24,24,94,436,2,0,0,0
24,25,38,186,0,0,0,0
24,26,47,219,0,0,0,0
24,27,106,521,2,0,0,0
24,28,25,144,1,0,0,0
24,29,74,335,1,0,0,0
24,30,35,232,0,0,0,0
24,31,27,172,1,0,0,0
24,32,82,381,5,0,0,0
24,33,53,329,5,0,0,0
24,34,38,227,0,0,0,0
24,35,21,154,0,0,0,0
24,36,28,190,0,0,0,0
24,37,40,225,2,0,0,0
24,38,42,237,2,0,0,0
24,39,26,165,0,0,0,0
24,40,54,323,1,0,0,0
24,41,36,226,1,0,0,0
24,42,43,221,3,1,0,0
24,43,44,231,1,0,0,0
24,44,62,296,3,0,0,0
24,45,29,155,1,0,0,0
24,46,19,99,1,0,0,0
24,47,48,262,1,0,0,0
24,48,36,197,0,0,0,0
24,49,112,472,2,0,0,0
24,50,40,233,1,0,0,0
24,51,63,330,0,1,0,0
24,52,91,426,4,0,0,0
24,53,20,141,0,0,0,0
24,54,64,346,2,0,0,0
24,55,29,230,1,0,0,0
24,56,25,146,1,0,0,0
24,57,48,297,1,0,0,0
24,58,20,99,2,0,0,0
24,59,23,130,1,0,0,0
24,60,78,434,2,0,0,0
24,61,31,182,3,0,0,0
24,62,32,217,1,0,0,0
24,63,41,227,2,0,0,0
24,64,14,82,1,0,0,0
24,65,23,149,1,0,0,0
24,66,41,243,1,0,0,0
24,67,40,240,0,0,0,0
24,68,48,279,1,0,0,0
24,69,38,214,0,0,0,0
24,70,47,196,0,0,0,0
24,71,107,614,2,1,0,0
24,72,74,366,0,1,0,0
24.25,0,113,579,1,0,0,0
24.25,1,24,144,0,0,0,0
24.25,2,53,247,3,0,0,0
24.25,3,32,213,0,0,0,0
24.25,4,56,298,2,0,0,0
24.25,5,29,146,2,0,0,0
24.25,6,29,176,1,0,0,0
24.25,7,83,411,2,0,0,0
24.25,8,19,115,0,0,0,0
24.25,9,33,184,0,0,0,0
24.25,10,36,234,1,0,0,0
24.25,11,53,315,0,0,1,0
24.25,12,46,251,4,0,0,0
24.25,13,40,250,1,0,0,0
24.25,14,41,248,0,0,0,0
24.25,15,29,198,0,0,0,0
24.25,16,48,279,3,0,0,0
24.25,17,43,244,5,0,0,0
24.25,18,65,321,1,0,0,0
24.25,19,89,406,2,0,0,0
24.25,20,46,274,0,0,0,0
24.25,21,183,846,1,0,0,0
24.25,22,34,281,0,0,0,0
24.25,23,38,209,1,0,0,0
24.25,24,101,445,2,0,0,0
24.25,25,38,194,0,0,0,0
24.25,26,47,230,0,0,0,0
24.25,27,110,541,3,0,0,0
24.25,28,24,157,1,0,0,0
24.25,29,75,347,1,0,0,0
24.25,30,42,244,1,0,0,0
24.25,31,27,184,1,0,0,0
24.25,32,88,405,5,0,0,0
24.25,33,56,335,5,0,0,0
24.25,34,39,234,0,0,0,0
24.25,35,19,160,0,0,0,0
24.25,36,27,200,0,0,0,0
24.25,37,40,236,2,0,0,0
24.25,38,49,242,2,0,0,0
24.25,39,25,171,0,0,0,0
24.25,40,53,347,1,0,0,0
24.25,41,33,243,1,0,0,0
24.25,42,48,235,3,1,0,0
24.25,43,46,237,1,0,0,0
24.25,44,64,304,3,0,0,0
24.25,45,29,161,1,0,0,0
24.25,46,20,100,1,0,0,0
24.25,47,54,275,1,0,0,0
24.25,48,40,212,0,0,0,0
24.25,49,120,487,2,0,0,0
24.25,50,40,241,2,0,0,0
24.25,51,66,342,0,1,0,0
24.25,52,93,430,4,0,0,0
24.25,53,25,145,0,0,0,0
24.25,54,65,365,2,0,0,0
24.25,55,34,238,1,0,0,0
24.25,56,25,152,1,0,0,0
24.25,57,51,306,1,0,0,0
24.25,58,19,104,2,0,0,0
24.25,59,22,134,1,0,0,0
24.25,60,79,446,3,0,0,0
24.25,61,32,194,3,0,0,0
24.25,62,36,224,1,0,0,0
24.25,63,40,236,2,0,0,0
24.25,64,14,84,1,0,0,0
24.25,65,23,158,1,0,0,0
24.25,66,47,255,1,0,0,0
24.25,67,41,245,0,0,0,0
24.25,68,49,287,0,0,0,0
24.25,69,43,221,0,0,0,0
24.25,70,52,202,0,0,0,0
24.25,71,110,651,2,1,0,0
24.25,72,80,383,0,1,0,0
24.5,0,124,593,1,0,0,0
24.5,1,25,148,0,0,0,0
24.5,2,57,255,3,0,0,0
24.5,3,34,223,0,0,0,0
24.5,4,56,310,2,0,0,0
24.5,5,27,147,2,0,0,0
24.5,6,29,188,1,0,0,0
24.5,7,86,424,2,0,0,0
24.5,8,22,118,0,0,0,0
24.5,9,33,190,0,0,0,0
24.5,10,36,242,1,0,0,0
24.5,11,58,326,0,0,1,0
24.5,12,51,266,4,0,0,0
24.5,13,37,262,1,0,0,0
24.5,14,50,259,0,0,0,0
24.5,15,31,203,1,0,0,0
24.5,16,51,288,3,0,0,0
24.5,17,48,258,5,0,0,0
24.5,18,63,333,2,0,0,0
24.5,19,93,421,2,0,0,0
24.5,20,48,285,0,0,0,0
24.5,21,188,868,1,0,0,0
24.5,22,37,299,0,0,0,0
24.5,23,42,214,2,0,0,0
24.5,24,105,461,2,0,0,0
24.5,25,39,204,0,0,0,0
24.5,26,49,242,0,0,0,0
24.5,27,109,552,3,0,0,0
24.5,28,24,164,1,0,0,0
24.5,29,78,365,1,0,0,0
24.5,30,47,251,1,0,0,0
24.5,31,29,192,1,0,0,0
24.5,32,89,421,5,0,0,0
24.5,33,61,351,5,0,0,0
24.5,34,42,249,0,0,0,0
24.5,35,26,169,0,0,0,0
24.5,36,24,211,0,0,0,0
24.5,37,39,248,2,0,0,0
24.5,38,44,251,3,0,0,0
24.5,39,28,177,0,0,0,0
24.5,40,53,373,1,0,0,0
24.5,41,39,255,2,0,0,0
24.5,42,48,246,3,1,0,0
24.5,43,44,248,1,0,0,0
24.5,44,68,312,3,0,0,0
24.5,45,34,168,1,0,0,0
24.5,46,23,110,1,0,0,0
24.5,47,56,292,1,0,0,0
24.5,48,41,223,0,0,0,0
24.5,49,123,502,2,0,0,0
24.5,50,37,249,2,0,0,0
24.5,51,68,364,0,1,0,0
24.5,52,92,437,4,0,0,0
24.5,53,28,152,0,0,0,0
24.5,54,71,389,2,0,0,0
24.5,55,37,246,1,0,0,0
24.5,56,27,161,1,0,0,0
24.5,57,53,314,1,0,0,0
24.5,58,21,108,2,0,0,0
24.5,59,23,142,1,0,0,0
24.5,60,81,461,3,0,0,0
24.5,61,32,204,3,0,0,0
24.5,62,35,230,1,0,0,0
24.5,63,45,252,2,0,0,0
24.5,64,14,87,1,0,0,0
24.5,65,25,162,1,0,0,0
24.5,66,46,264,1,0,0,0
24.5,67,40,256,0,0,0,0
24.5,68,44,300,0,0,0,0
24.5,69,49,229,0,0,0,0
24.5,70,51,213,0,0,0,0
24.5,71,112,685,3,1,0,0
24.5,72,82,400,0,1,0,0
24.75,0,117,607,1,0,0,0
24.75,1,28,156,0,0,0,0
24.75,2,60,269,3,0,0,0
24.75,3,34,231,0,0,0,0
24.75,4,59,325,2,0,0,0
24.75,5,25,153,2,0,0,0
24.75,6,35,195,1,0,0,0
24.75,7,85,446,2,0,0,0
24.75,8,22,122,0,0,0,0
24.75,9,32,197,0,0,0,0
24.75,10,41,251,1,0,0,0
24.75,11,59,331,0,0,1,0
24.75,12,53,280,4,0,0,0
24.75,13,42,276,1,0,0,0
24.75,14,47,274,0,0,0,0
24.75,15,36,208,1,0,0,0
24.75,16,48,298,3,0,0,0
24.75,17,47,272,5,0,0,0
24.75,18,63,351,3,0,0,0
24.75,19,96,439,2,0,0,0
24.75,20,52,302,0,0,0,0
24.75,21,187,874,1,0,0,0
24.75,22,40,309,0,0,0,0
24.75,23,47,225,2,0,0,0
24.75,24,106,475,2,0,0,0
24.75,25,39,215,1,0,0,0
24.75,26,52,254,0,0,0,0
24.75,27,112,569,4,0,0,0
24.75,28,24,171,1,0,0,0
24.75,29,81,377,1,0,0,0
24.75,30,53,262,1,0,0,0
24.75,31,29,201,2,0,0,0
24.75,32,89,440,5,0,0,0
24.75,33,59,361,5,0,0,0
24.75,34,46,261,0,0,0,0
24.75,35,29,182,0,0,0,0
24.75,36,25,219,0,0,0,0
24.75,37,39,254,2,0,0,0
24.75,38,52,262,3,0,0,0
24.75,39,29,185,0,0,0,0
24.75,40,58,396,1,0,0,0
24.75,41,43,268,2,0,0,0
24.75,42,52,256,3,1,0,0
24.75,43,45,258,1,0,0,0
24.75,44,68,321,4,0,0,0
24.75,45,37,176,1,0,0,0
24.75,46,24,116,1,0,0,0
24.75,47,56,307,1,0,0,0
24.75,48,39,232,0,0,0,0
24.75,49,124,521,4,0,0,0
24.75,50,43,256,3,0,0,0
24.75,51,71,379,0,1,0,0
24.75,52,87,440,4,0,0,0
24.75,53,29,158,0,0,0,0
24.75,54,73,416,2,0,0,0
24.75,55,41,255,1,0,0,0
24.75,56,30,168,1,0,0,0
24.75,57,61,330,1,0,0,0
24.75,58,23,115,2,0,0,0
24.75,59,21,147,1,0,0,0
24.75,60,83,474,3,0,0,0
24.75,61,33,217,3,0,0,0
24.75,62,39,240,1,0,0,0
24.75,63,46,262,2,0,0,0
24.75,64,15,92,1,0,0,0
24.75,65,27,170,2,0,0,0
24.75,66,47,280,1,0,0,0
24.75,67,44,262,0,0,0,0
24.75,68,46,310,0,0,0,0
24.75,69,45,242,0,0,0,0
24.75,70,52,221,0,0,0,0
24.75,71,125,724,3,1,0,0
24.75,72,83,413,0,1,0,0
25,0,122,628,1,0,0,0
25,1,30,169,0,0,0,0
25,2,58,274,3,0,0,0
25,3,33,239,1,0,0,0
25,4,63,334,4,0,0,0
25,5,25,163,2,0,0,0
25,6,35,203,1,0,0,0
25,7,91,466,2,0,0,0
25,8,24,128,0,0,0,0
25,9,36,207,0,0,0,0
25,10,45,265,1,0,0,0
25,11,55,344,0,0,1,0
25,12,53,296,4,0,0,0
25,13,40,289,1,0,0,0
25,14,49,283,0,0,0,0
25,15,37,212,1,0,0,0
25,16,52,315,3,0,0,0
25,17,51,291,5,0,0,0
25,18,66,363,3,0,0,0
25,19,98,463,2,0,0,0
25,20,56,314,0,0,0,0
25,21,182,898,1,0,0,0
25,22,45,322,0,0,0,0
25,23,51,235,2,0,0,0
25,24,113,494,2,0,0,0
25,25,39,226,2,0,0,0
25,26,52,266,0,0,0,0
25,27,119,588,4,0,0,0
25,28,27,177,1,0,0,0
25,29,75,392,1,0,0,0
25,30,55,286,1,0,0,0
25,31,29,213,2,0,0,0
25,32,89,452,5,0,0,0
25,33,64,373,5,0,0,0
25,34,49,275,0,0,0,0
25,35,27,189,0,0,0,0
25,36,32,230,0,0,0,0
25,37,37,261,2,0,0,0
25,38,55,270,3,0,0,0
25,39,30,194,0,0,0,0
25,40,58,411,1,0,0,0
25,41,42,281,2,0,0,0
25,42,52,267,3,1,0,0
25,43,43,267,1,0,0,0
25,44,68,330,4,0,0,0
25,45,40,182,1,0,0,0
25,46,26,124,1,0,0,0
25,47,58,331,1,0,0,0
25,48,46,239,0,0,0,0
25,49,129,538,4,0,0,0
25,50,44,267,3,0,0,0
25,51,73,393,0,0,1,0
25,52,81,443,4,0,0,0
25,53,30,167,0,0,0,0
25,54,75,437,2,0,0,0
25,55,44,267,1,0,0,0
25,56,30,177,1,0,0,0
25,57,66,353,1,0,0,0
25,58,24,121,2,0,0,0
25,59,20,152,1,0,0,0
25,60,84,496,3,0,0,0
25,61,34,234,3,0,0,0
25,62,43,243,1,0,0,0
25,63,45,269,2,0,0,0
25,64,16,97,1,0,0,0
25,65,27,177,2,0,0,0
25,66,59,291,1,0,0,0
25,67,47,269,0,0,0,0
25,68,45,320,0,0,0,0
25,69,46,251,1,0,0,0
25,70,52,230,0,0,0,0
25,71,125,767,3,0,0,0
25,72,86,442,0,1,0,0
25.25,0,138,648,1,0,0,0
25.25,1,33,179,0,0,0,0
25.25,2,56,287,3,0,0,0
25.25,3,36,252,1,0,0,0
25.25,4,62,354,4,0,0,0
25.25,5,28,166,2,0,0,0
25.25,6,38,212,1,0,0,0
25.25,7,95,493,2,0,0,0
25.25,8,30,130,0,0,0,0
25.25,9,37,218,0,0,0,0
25.25,10,48,272,1,0,0,0
25.25,11,59,358,0,0,1,0
25.25,12,59,314,5,0,0,0
25.25,13,42,309,1,0,0,0
25.25,14,53,295,0,0,0,0
25.25,15,42,223,1,0,0,0
25.25,16,56,332,3,0,0,0
25.25,17,50,302,4,0,0,0
25.25,18,72,377,3,0,0,0
25.25,19,97,481,3,0,0,0
25.25,20,61,330,0,0,0,0
25.25,21,190,922,1,0,0,0
25.25,22,54,341,0,0,0,0
25.25,23,55,244,2,0,0,0
25.25,24,118,508,2,0,0,0
25.25,25,37,236,2,0,0,0
25.25,26,54,277,0,0,0,0
25.25,27,128,602,4,0,0,0
25.25,28,30,185,1,0,0,0
25.25,29,82,418,1,0,0,0
25.25,30,59,315,1,0,0,0
25.25,31,34,224,2,0,0,0
25.25,32,89,463,4,0,0,0
25.25,33,66,382,5,0,0,0
25.25,34,48,285,1,0,0,0
25.25,35,28,199,0,0,0,0
25.25,36,36,241,0,0,0,0
25.25,37,41,271,2,0,0,0
25.25,38,51,278,3,0,0,0
25.25,39,34,202,0,0,0,0
25.25,40,64,430,1,0,0,0
25.25,41,47,292,2,0,0,0
25.25,42,59,280,3,1,0,0
25.25,43,43,275,1,0,0,0
25.25,44,63,343,4,0,0,0
25.25,45,41,190,1,0,0,0
25.25,46,25,128,1,0,0,0
25.25,47,61,352,1,0,0,0
25.25,48,50,252,0,0,0,0
25.25,49,132,552,4,0,0,0
25.25,50,48,278,3,0,0,0
25.25,51,70,409,0,0,1,0
25.25,52,78,446,4,0,0,0
25.25,53,29,175,0,0,0,0
25.25,54,74,453,2,0,0,0
25.25,55,41,274,1,0,0,0
25.25,56,34,191,1,0,0,0
25.25,57,71,372,1,0,0,0
25.25,58,26,126,2,0,0,0
25.25,59,23,157,1,0,0,0
25.25,60,83,508,3,0,0,0
25.25,61,38,251,3,0,0,0
25.25,62,44,252,1,0,0,0
25.25,63,46,278,2,0,0,0
25.25,64,16,102,1,0,0,0
25.25,65,30,190,2,0,0,0
25.25,66,60,316,1,0,0,0
25.25,67,51,279,0,0,0,0
25.25,68,48,330,0,0,0,0
25.25,69,49,264,1,0,0,0
25.25,70,51,242,0,0,0,0
25.25,71,137,799,3,0,0,0
25.25,72,92,453,1,1,0,0
25.5,0,139,669,1,0,0,0
25.5,1,29,188,0,0,0,0
25.5,2,59,300,3,0,0,0
25.5,3,35,267,1,0,0,0
25.5,4,70,370,4,0,0,0
25.5,5,27,172,2,0,0,0
25.5,6,42,227,1,0,0,0
25.5,7,99,520,2,0,0,0
25.5,8,32,133,0,0,0,0
25.5,9,41,229,0,0,0,0
25.5,10,47,283,1,0,0,0
25.5,11,62,367,0,0,1,0
25.5,12,60,328,5,0,0,0
25.5,13,45,319,1,0,0,0
25.5,14,59,307,0,0,0,0
25.5,15,44,232,1,0,0,0
25.5,16,56,345,3,0,0,0
25.5,17,51,320,4,0,0,0
25.5,18,73,394,3,0,0,0
25.5,19,106,499,3,0,0,0
25.5,20,62,348,0,0,0,0
25.5,21,202,936,2,0,0,0
25.5,22,50,355,0,0,0,0
25.5,23,55,261,2,0,0,0
25.5,24,124,516,2,0,0,0
25.5,25,43,244,2,0,0,0
25.5,26,50,293,0,0,0,0
25.5,27,130,619,4,0,0,0
25.5,28,34,193,1,0,0,0
25.5,29,82,431,2,0,0,0
25.5,30,55,339,1,0,0,0
25.5,31,35,233,2,0,0,0
25.5,32,88,482,4,0,0,0
25.5,33,66,398,5,0,0,0
25.5,34,47,294,1,0,0,0
25.5,35,32,205,0,0,0,0
25.5,36,33,249,1,0,0,0
25.5,37,42,286,2,0,0,0
25.5,38,58,290,3,0,0,0
25.5,39,35,206,0,0,0,0
25.5,40,72,442,2,0,0,0
25.5,41,47,303,2,0,0,0
25.5,42,59,284,3,1,0,0
25.5,43,47,283,1,0,0,0
25.5,44,66,363,4,0,0,0
25.5,45,41,206,2,0,0,0
25.5,46,26,137,1,0,0,0
25.5,47,65,364,2,0,0,0
25.5,48,50,268,0,0,0,0
25.5,49,140,564,4,0,0,0
25.5,50,51,289,3,0,0,0
25.5,51,70,429,0,0,1,0
25.5,52,82,454,4,0,0,0
25.5,53,28,190,0,0,0,0
25.5,54,81,469,3,0,0,0
25.5,55,43,282,1,0,0,0
25.5,56,37,201,1,0,0,0
25.5,57,67,393,0,1,0,0
25.5,58,28,129,2,0,0,0
25.5,59,23,165,1,0,0,0
25.5,60,93,519,3,0,0,0
25.5,61,38,266,3,0,0,0
25.5,62,49,267,1,0,0,0
25.5,63,51,287,2,0,0,0
25.5,64,16,103,1,0,0,0
25.5,65,28,199,2,0,0,0
25.5,66,63,330,1,0,0,0
25.5,67,50,293,0,0,0,0
25.5,68,56,337,0,0,0,0
25.5,69,55,272,1,0,0,0
25.5,70,54,249,0,0,0,0
25.5,71,144,849,3,0,0,0
25.5,72,95,463,1,1,0,0
25.75,0,146,688,1,0,0,0
25.75,1,32,201,0,0,0,0
25.75,2,58,310,3,0,0,0
25.75,3,38,276,1,0,0,0
25.75,4,72,386,4,0,0,0
25.75,5,31,184,2,0,0,0
25.75,6,45,239,1,0,0,0
25.75,7,100,547,1,0,0,0
25.75,8,36,138,1,0,0,0
25.75,9,45,234,1,0,0,0
25.75,10,51,294,1,0,0,0
25.75,11,68,383,0,0,1,0
25.75,12,65,351,5,0,0,0
25.75,13,48,332,1,0,0,0
25.75,14,57,318,0,0,0,0
25.75,15,47,238,1,0,0,0
